,ViolationComment,TEAMCODE,FULLNAME
17390,NoData,HighRise,LISA KIMBALL
17472,NoData,HighRise,LISA KIMBALL
17474,NoData,HighRise,LISA KIMBALL
17475,NoData,HighRise,LISA KIMBALL
17477,NoData,HighRise,LISA KIMBALL
17484,NoData,HighRise,LISA KIMBALL
17558," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",HighRise,LISA KIMBALL
17559," THE CERTIFICATE OF OCCUPANCY, FIRE ALARM PERMIT AND ANY OTHER NECESSARY PERMITS MUST BE POSTED CONSPICUOUSLY IN THE BUSINESS AT ALL TIMES ",HighRise,LISA KIMBALL
17560," ENSURE NO PARKED CARS, ETC. ARE BLOCKING ANY OF THE EMERGENCY EXIT DOORS  THE BACK EXIT DOOR IN THE GYM IS STICKING; REPAIR THE DOOR TO ENSURE IT OPENS EASILY ",HighRise,LISA KIMBALL
17561," ENSURE ELECTRICAL ROOM, HVACROOM, FIRE SPRINKLER RISER ROOM, OFFICE DOOR WHERE FIRE ALARM IS LOCATED AND FIRE SPRINKLER RISER ROOMS MUST BE LABELED AS SUCH FOR READYIDENTIFICATION  REMOVE ""BOILER ROOM"" SIGN WHERE THE BOILER HAS BEEN REMOVED ",HighRise,LISA KIMBALL
17562,NoData,HighRise,LISA KIMBALL
17563, ALL OF THE BACK EXIT DOORS MUST BE IDENTIFIED AND LABELED ON THE EXTERIOR SIDE WITH THE BUSINESS NAME AND/OR ADDRESS ,HighRise,LISA KIMBALL
17564, INFORMATION TO BE INCLUDED IN FIREEVACUATION PLANS   ,HighRise,LISA KIMBALL
17565," WHERE LOCAL FIRE MARSHAL APPROVALS AREREQUIRED BY REGULATORY AGENCIES, APPROVED FIRE SAFETY AND EVACUATION PLANSSHALL BE PREPARED, MAINTAINED AND POSTED IN GROUP E OCCUPANCIES ",HighRise,LISA KIMBALL
17566, THE FIRE ALARM DOES NOT HAVE ANY TAGS POSTED (INSTALLATION OR INSPECTION); HAVE A CERTIFIED INSPECTION COMPANY INSPECT AND TAG THE FIRE ALARM SYSTEM AS SOON AS POSSIBLE ,HighRise,LISA KIMBALL
17567, EXTINGUISHERS ARE ALL ACCEPTABLE AND BLUE TAGGED IN JANUARY 2020  THE FIRE SPRINKLER RISER WAS BLUE TAGGED IN JANUARY 2020 NO FURTHER ACTION REQUIRED,HighRise,LISA KIMBALL
17625,NoData,HighRise,LISA KIMBALL
17672,NoData,HighRise,LISA KIMBALL
17698,NoData,HighRise,LISA KIMBALL
17705,NoData,HighRise,LISA KIMBALL
17992,NoData,HighRise,LISA KIMBALL
17997,NoData,HighRise,LISA KIMBALL
18049,NoData,HighRise,LISA KIMBALL
18091, ENSURE ALL MOTORIZED EQUIPTMENT AND VEHICLES ARE REMOVED AWAY FROM THE EXIT STAIRWELLS AND DISCHARGES OF THE HIGH-RISE BUILDING ,HighRise,LISA KIMBALL
18092," REMOVE AND DISCONTINUE PARKING TRUCKS, WORK VEHICLES AND EQUIPMENT FROM UNDER THE NONSPRINKLERED EAVE/PROJECTION/OVERHANG OF THE HIGH-RISE BUILDING ",HighRise,LISA KIMBALL
18093, A REINSPECTION FEE WILL ONLY ACCRUE IF TOTAL COMPLIANCE IS NOT MET ON THE DATE INDICATED (HIGHLIGHTED DATE IN THE TOP RIGHT HAND CORNER UNDERNEATH THE REPORT DATE) ,HighRise,LISA KIMBALL
18094," REQUIRED EXIT ACCESSES, EXITS OR EXIT DISCHARGES SHALL BE CONTINUOUSLY MAINTAINED FREE FROM OBSTRUCTIONS OR IMPEDIMENTS TO FULL INSTANT USE - MAINTAIN A CLEAR PATH OF EGRESS FOR STAIRWELL B FROM THE HIGH-RISE BUILDING ",HighRise,LISA KIMBALL
18095," IMMEDIATELY CORRECT ALL VIOLATIONS NOTED IN THE SECTIONS BELOW - THIS NOTICE OF VIOLATION SERVES AS A WARNING - CONTINUED VIOLATIONS WILL BRING CITATIONS   ENSURE ALL FIRE DETECTION EQUIPMENT, FIRE SUPPRESSION EQUIPMENT, ELEVATORS, ETC ARE INSPECTED PER ESTABLISHED INTERVALS AND DOCUMENTED - ALL DOCUMENTATION - AND CONSTUCTION PERMITS - SHOULD BE POSTED OR ORGANIZED AND KEPT ON SITE FOR FIRE MARSHAL INSPECTION ",HighRise,LISA KIMBALL
18096, ENSURE THAT FUELED EQUIPMENT AND VEHICLES ARE AT LEAST 25 FEET AWAY FROM THE OPENINGS AND EXITS OF THE HIGH-RISE BUILDING TO ENSURE EXHAUST FUMES DO NOT ENTER THE STRUCTURE ,HighRise,LISA KIMBALL
18097,NoData,HighRise,LISA KIMBALL
18098," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",HighRise,LISA KIMBALL
18099, THE HIGH-RISE BUILDING MUST BE SAFEGUARDED AND MAINTAINED DURING CONSTRUCTION ,HighRise,LISA KIMBALL
18100,NoData,HighRise,LISA KIMBALL
18101," PARKED VEHICLES,AND EQUIPMENT TRUCKS WERE FOUND PARKED ON THE GROUND LEVEL OBSTRUCTING THE MEANS OF EGRESS - A CLEAR PATH OF EGRESS FROM THE HIGH-RISE BUILDING MUST BE MAINTAINED AT ALL TIMES - ABSTAIN FROM PARKING ANY EQUIPMENT OR VEHICLES IN AND AROUND ANY MEANS OF EGRESS ",HighRise,LISA KIMBALL
18102,NoData,HighRise,LISA KIMBALL
18103,NoData,HighRise,LISA KIMBALL
18172,NoData,HighRise,LISA KIMBALL
18176,NoData,HighRise,LISA KIMBALL
18206,NoData,HighRise,LISA KIMBALL
18211,NoData,HighRise,LISA KIMBALL
18363,NoData,HighRise,LISA KIMBALL
18479,NoData,HighRise,LISA KIMBALL
18919,NoData,HighRise,LISA KIMBALL
18925,NoData,HighRise,LISA KIMBALL
18927,NoData,HighRise,LISA KIMBALL
18940,NoData,HighRise,LISA KIMBALL
18945,NoData,HighRise,LISA KIMBALL
18964,NoData,HighRise,LISA KIMBALL
18977,NoData,HighRise,LISA KIMBALL
18980,NoData,HighRise,LISA KIMBALL
19004,NoData,HighRise,LISA KIMBALL
19017,NoData,HighRise,LISA KIMBALL
19023,NoData,HighRise,LISA KIMBALL
19025,NoData,HighRise,LISA KIMBALL
19047,NoData,HighRise,LISA KIMBALL
19071,NoData,HighRise,LISA KIMBALL
19086,NoData,HighRise,LISA KIMBALL
19094,NoData,HighRise,LISA KIMBALL
19315,NoData,HighRise,LISA KIMBALL
19316,NoData,HighRise,LISA KIMBALL
19439," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",HighRise,LISA KIMBALL
19440," THE CERTIFICATE OF OCCUPANCY, FIRE ALARM PERMIT AND ANY OTHER NECESSARY PERMITS MUST BE POSTED CONSPICUOUSLY IN THE BUSINESS AT ALL TIMES ",HighRise,LISA KIMBALL
19441," ENSURE NO PARKED CARS, ETC. ARE BLOCKING ANY OF THE EMERGENCY EXIT DOORS  THE BACK EXIT DOOR IN THE GYM IS STICKING; REPAIR THE DOOR TO ENSURE IT OPENS EASILY ",HighRise,LISA KIMBALL
19442," ENSURE ELECTRICAL ROOM, HVACROOM, FIRE SPRINKLER RISER ROOM, OFFICE DOOR WHERE FIRE ALARM IS LOCATED AND FIRE SPRINKLER RISER ROOMS MUST BE LABELED AS SUCH FOR READYIDENTIFICATION  REMOVE ""BOILER ROOM"" SIGN WHERE THE BOILER HAS BEEN REMOVED ",HighRise,LISA KIMBALL
19443,NoData,HighRise,LISA KIMBALL
19444, ALL OF THE BACK EXIT DOORS MUST BE IDENTIFIED AND LABELED ON THE EXTERIOR SIDE WITH THE BUSINESS NAME AND/OR ADDRESS ,HighRise,LISA KIMBALL
19445, INFORMATION TO BE INCLUDED IN FIREEVACUATION PLANS   ,HighRise,LISA KIMBALL
19446," WHERE LOCAL FIRE MARSHAL APPROVALS AREREQUIRED BY REGULATORY AGENCIES, APPROVED FIRE SAFETY AND EVACUATION PLANSSHALL BE PREPARED, MAINTAINED AND POSTED IN GROUP E OCCUPANCIES ",HighRise,LISA KIMBALL
19447, THE FIRE ALARM DOES NOT HAVE ANY TAGS POSTED (INSTALLATION OR INSPECTION); HAVE A CERTIFIED INSPECTION COMPANY INSPECT AND TAG THE FIRE ALARM SYSTEM AS SOON AS POSSIBLE ,HighRise,LISA KIMBALL
19448, EXTINGUISHERS ARE ALL ACCEPTABLE AND BLUE TAGGED IN JANUARY 2020  THE FIRE SPRINKLER RISER WAS BLUE TAGGED IN JANUARY 2020 NO FURTHER ACTION REQUIRED,HighRise,LISA KIMBALL
19698,NoData,HighRise,LISA KIMBALL
19729,NoData,HighRise,LISA KIMBALL
19741,NoData,HighRise,LISA KIMBALL
19753,NoData,HighRise,LISA KIMBALL
19775,NoData,HighRise,LISA KIMBALL
19992,NoData,HighRise,LISA KIMBALL
20035,NoData,HighRise,LISA KIMBALL
20068,NoData,HighRise,LISA KIMBALL
20091,NoData,HighRise,LISA KIMBALL
20093,NoData,HighRise,LISA KIMBALL
20112,NoData,HighRise,LISA KIMBALL
20118,NoData,HighRise,LISA KIMBALL
20131,NoData,HighRise,LISA KIMBALL
20141," ""Electronic locks that unlock electronically from the egress side shall be fail safe and must be unlocked by a listed direct power interrupting device without time-delay""   ""An exit door from an elevator lobby may be controlled by an electronic lock with an emergency release device (direct inline power interrupting switch) on the lobby side, provided the building has an automatic fire alarm system, including smoke detectors, located in the lobby and corridors and/or a complete sprinkler system that is interconnected to the fire alarm system. The release device may be either a manual fire alarm pull station or a push button (minimum of 11/2 inch in size) located near the door with a sign stating: ""PUSH/PULL TO RELEASE DOOR IN AN EMERGENCY"". The locking device must release upon activation of the fire alarm or the sprinkler system and must be manually reset after being released.""   ENSURE THE FIRE ALARM PULL STATIONS INSIDE THE ELEVATOR LOBBY HAVE A SIGN STATING ""PUSH/PULL TO RELEASE DOOR IN AN EMERGENCY"" IN CASE OF AN EMERGENCY OR MAG LOCK MALFUNCTION TO AVOID CREATING A MANTRAP ",HighRise,LISA KIMBALL
20142," TENANT LEASING THE 14TH AND 15TH FLOORS OF 12 GREENWAY WISHES TO ADD A DEADBOLT LOCK TO THE ELEVATOR LOBBY DOORS (WHICH LEAD TO THE EMERGENCY EXIT STAIRWELLS) TO SECURE THE VACANT FLOORS - THE CODE MAINTAINS THAT REQUIRED EXIT ACCESSES, EXITS OR EXIT DISCHARGES SHALL BE CONTINUALLY MAINTAINED FREE FROM OBSTRUCTIONS OR IMPEDIMENTS - DEADBOLTS ON THE ELEVATOR LOBBY DOORS ARE CONSIDERED AN OBSTRUCTION AND AN IMPEDIMENT IN CASE OF A FIRE OR OTHER EMERGENCY WHERE THE ELEVATORS WOULD BE RECALLED TO THE LOBBY ",HighRise,LISA KIMBALL
20143," ""Where means of egress doors are operated by power, such as doors with a photoelectric-actuated mechanism to open the door upon the approach of a person, or doors with power-assisted manual operation, the design shall be such that in the event of power failure, the door is capable of being opened manually to permit means of egress travel or closed where necessary to safeguard means of egress"" ",HighRise,LISA KIMBALL
20144," ENSURE ALL FIRE DETECTION EQUIPMENT, FIRE SUPPRESSION EQUIPMENT, ELEVATORS, ETC ARE INSPECTED PER ESTABLISHED INTERVALS AND DOCUMENTED - ALL DOCUMENTATION SHOULD BE POSTED OR ORGANIZED AND KEPT ON SITE FOR FIRE MARSHAL INSPECTION ",HighRise,LISA KIMBALL
20145," ""It shall be unlawful to alter a building or structure in a manner that will reduce the capacity of the means of egress"" ",HighRise,LISA KIMBALL
20146," ""The path of egress travel along a means of egress shall not be interrupted by any building element other than a means of egress component as specified in this chapter"" ",HighRise,LISA KIMBALL
20147," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD   TENANT LEASING THE 14TH AND 15TH FLOORS OF 12 GREENWAY WISHES TO ADD A DEADBOLT LOCK TO THE ELEVATOR LOBBY DOORS (WHICH LEAD TO THE EMERGENCY EXIT STAIRWELLS) TO SECURE THE VACANT FLOORS - THE FIRE CODE OPPOSES THE USE OF DEADBOLTS FOR USE IN THIS SITUATION THROUGHOUT CHAPTER 10 ",HighRise,LISA KIMBALL
20148,NoData,HighRise,LISA KIMBALL
20149,NoData,HighRise,LISA KIMBALL
20150," ""Exits shall be unobstructed at all times."" ",HighRise,LISA KIMBALL
20151," ""An exit access shall not pass through a room that can be locked to prevent egress."" ",HighRise,LISA KIMBALL
20152," ""FAIL SAFE shall mean that the loss of power to the part of the system that locks the door shall automatically unlock the door""   TENANT LEASING THE 14TH AND 15TH FLOORS OF 12 GREENWAY WISHES TO ADD A DEADBOLT LOCK TO THE ELEVATOR LOBBY DOORS (WHICH LEAD TO THE EMERGENCY EXIT STAIRWELLS) TO SECURE THE VACANT FLOORS - THE CODE ONLY ALLOWS A 'FAIL SAFE' LOCK ON THE ELEVATOR LOBBY DOORS ",HighRise,LISA KIMBALL
20153," ""Whenever a building is occupied, egress doors shall be readily openable from the egress side without the use of a key or special knowledge or effort."" ",HighRise,LISA KIMBALL
20154, Manually operated flush bolts or surface bolts that operate vertically are not permitted in buildings with occupancy Group B that have an occupant load of 10 more. ,HighRise,LISA KIMBALL
20155," ""Where more than one means of egress is required by Section 1015.1 or 1019.1 from any accessible space, each accessible portion of the space shall be served by not less than two accessible means of egress"" ",HighRise,LISA KIMBALL
20355, REMOVE DEADBOLT (PLAYGROUND EXIT) AND LOCKING DOOR HANDLE (FRONT ENTRY/EXIT) WHICH ARE BEING USED IN CONJUNCTION WITH PANIC HARDWARE ,HighRise,LISA KIMBALL
20356,NoData,HighRise,LISA KIMBALL
20357, OBTAIN A CERTIFICATE OF OCCUPANCY AND ANY OTHER PERMITS REQUIRED PER THE CODE ,HighRise,LISA KIMBALL
20358," YOUR ATTENTION IS RESPECTFULLY CALLED TOTHE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATEDHEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORTMAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BEDISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORTIS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHERENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FORFIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",HighRise,LISA KIMBALL
20359, INFORMATION TO BE INCLUDED IN FIRE SAFETYPLANS ,HighRise,LISA KIMBALL
20360, MISSING ILLUMINATED EMERGENCY EXIT SIGNS MUST BE INSTALLED AND TESTED ,HighRise,LISA KIMBALL
20361, THE CERTIFICATE OF OCCUPANCY AND ALLREQUIRED PERMITS MUST BE POSTED CONSPICUOUSLY IN THE BUSINESS AT ALL TIMES ,HighRise,LISA KIMBALL
20362, POST ADDRESS CONSPICUOUSLY - THE LOCATION MUST HAVE A NUMERICAL ADDRESS WHICH IS CLEARLY VISIBLE FROM THE STREET,HighRise,LISA KIMBALL
20363, INFORMATION TO BE INCLUDED IN FIRE EVACUATIONPLANS ,HighRise,LISA KIMBALL
20364,NoData,HighRise,LISA KIMBALL
20365," WHERE LOCAL FIRE MARSHAL APPROVALS AREREQUIRED BY REGULATORY AGENCIES, APPROVED FIRE SAFETY AND EVACUATION PLANSSHALL BE PREPARED, MAINTAINED AND POSTED IN GROUP E OCCUPANCIES ",HighRise,LISA KIMBALL
20366," ENSURE ALL FIRE DETECTION EQUIPMENT, FIRESUPPRESSION EQUIPMENT, ELEVATORS, ETC ARE INSPECTED PER ESTABLISHED INTERVALSAND DOCUMENTED - ALL DOCUMENTATION SHOULD BE POSTED OR ORGANIZED AND KEPT ONSITE FOR FIRE MARSHAL INSPECTION ",HighRise,LISA KIMBALL
22554,NoData,HighRise,LISA KIMBALL
22557,NoData,HighRise,LISA KIMBALL
22559,NoData,HighRise,LISA KIMBALL
22563,NoData,HighRise,LISA KIMBALL
22568,NoData,HighRise,LISA KIMBALL
22619,NoData,HighRise,LISA KIMBALL
22654,NoData,HighRise,LISA KIMBALL
22661,NoData,HighRise,LISA KIMBALL
22662,NoData,HighRise,LISA KIMBALL
22663,NoData,HighRise,LISA KIMBALL
22664,NoData,HighRise,LISA KIMBALL
22665,NoData,HighRise,LISA KIMBALL
22723,NoData,HighRise,LISA KIMBALL
22805,NoData,HighRise,LISA KIMBALL
22806,NoData,HighRise,LISA KIMBALL
22811,NoData,HighRise,LISA KIMBALL
22824,NoData,HighRise,LISA KIMBALL
22829,NoData,HighRise,LISA KIMBALL
22843,NoData,HighRise,LISA KIMBALL
22847,NoData,HighRise,LISA KIMBALL
22852,NoData,HighRise,LISA KIMBALL
22861,NoData,HighRise,LISA KIMBALL
23306,NoData,HighRise,LISA KIMBALL
23313,NoData,HighRise,LISA KIMBALL
23318,NoData,HighRise,LISA KIMBALL
23319,NoData,HighRise,LISA KIMBALL
23332,NoData,HighRise,LISA KIMBALL
23347,NoData,HighRise,LISA KIMBALL
23354,NoData,HighRise,LISA KIMBALL
23355,NoData,HighRise,LISA KIMBALL
23387,NoData,HighRise,LISA KIMBALL
23389,NoData,HighRise,LISA KIMBALL
23402,NoData,HighRise,LISA KIMBALL
23410,NoData,HighRise,LISA KIMBALL
23416,NoData,HighRise,LISA KIMBALL
24367,NoData,HighRise,LISA KIMBALL
24444," THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT HAS MULTIPLE SECTIONS WHICH ARE NOT COMPLIANT WITH THE CODE CONCERNING EMERGENCY EGRESS, THEREFORE BY THE CODE, COULD ""BECOME UNSAFE OR DEFICIENT BECAUSE OF INADEQUATE MEANS OF EGRESS"" ",HighRise,LISA KIMBALL
24445," A PORTION OF THE TUNNEL DISTRICT WAS BEING REPAIRED - EXPOSED WALLS, WIRING AND AN OUTLET WERE EXPOSED - NO BUILDING DEPARTMENT PERMITS WERE POSTED ",HighRise,LISA KIMBALL
24446," THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT IS COMPARABLE TO AN ""A"" ASSEMBLY SHOULD COMPLY WITH TRAVEL DISTANCES TO AN EXIT AS SUCH ",HighRise,LISA KIMBALL
24447,NoData,HighRise,LISA KIMBALL
24448,NoData,HighRise,LISA KIMBALL
24449,NoData,HighRise,LISA KIMBALL
24450, LOCKED GLASS DOORS LOCATED IN THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT OF 1500 LOUISIANA CREATED AN EXIT OBSTRUCTION TO OCCUPANTS - ALL OCCUPANTS WERE FORCED TO TURN AROUND AND TRAVEL SEVERAL HUNDRED FEET IN THE OPPOSITE DIRECTION TO LOCATE THE CLOSEST EGRESS AND SAFELY EXIT THE DOWNTOWN TUNNELS ,HighRise,LISA KIMBALL
24451,NoData,HighRise,LISA KIMBALL
24452, SECTIONS OF THE DOWNTOWN TUNNEL DISTRICT WERE FOUND TO EXCEED 5O PEOPLE AT A TIME ,HighRise,LISA KIMBALL
24453, PANIC HARDWARE IS SUGGESTED TO ENABLE SAFE EGRESS TO EXIT STAIRWAYS THROUGHOUT THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT ,HighRise,LISA KIMBALL
24454, OBTAIN A CERTIFICATE OF OCCUPANCY/IES FOR THE DOWNTOWN TUNNEL/S WITHIN THE DOWNTOWN HOUSTON TUNNEL DISTRICT ,HighRise,LISA KIMBALL
24455," THE OWNER/OCCUPANT RESPONSIBILITY LIES WITH ALL OCCUPANCIES, ADDRESSES AND PROPERTY OWNERS (MUNICIPAL AND PRIVATE) WITHIN THE ENTIRE LENGTH OF THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT ",HighRise,LISA KIMBALL
24456, A CERTIFICATE OF OCCUPANCY MUST BE OBTAINED BEFORE A BUILDING OR STRUCTURE IS OCCUPIED ,HighRise,LISA KIMBALL
24457,NoData,HighRise,LISA KIMBALL
24458,NoData,HighRise,LISA KIMBALL
24459,NoData,HighRise,LISA KIMBALL
24460," THE CODE REFERENCE TO ""DEVICE, EQUIPMENT, SYSTEM, CONDITION, ARRANGEMENT, LEVEL OF PROTECTION OR ANY OTHER FEATURE"" REQUIRING COMPLIANCE WITH THE PROVISIONS OF THIS CODE PERTAINS TO ALL ASPECTS THE ENTIRE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT - THIS INCLUDES EGRESS WAYS, FIRE DETECTION EQUIPMENT, FIRE SUPPRESSION SYSTEMS, EXITS, EMERGENCY PULL STATIONS, EMERGENCY POWER AND ILLUMINATION   THE LIFE SAFETY SYSTEMS IN THE DOWNTOWN TUNNEL SYSTEM ARE NOT CONSCIOUSLY INSPECTED UNLESS THEY ARE TIED INTO A BUILDING (HIGH-RISE, HOTEL, GARAGE OR OTHERWISE) WHICH HAS PASSED INSPECTION ",HighRise,LISA KIMBALL
24461," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",HighRise,LISA KIMBALL
24462,NoData,HighRise,LISA KIMBALL
24463,NoData,HighRise,LISA KIMBALL
24464, CITATIONS WILL BE WRITTEN AFTER 2 REINSPECTION FEES HAVE BEEN ASSESSED OR IF COMPLIANCE IS DISREGARDED OR NOT MET WITHIN 90 DAYS ,HighRise,LISA KIMBALL
24465, ELECTRONIC LOCKS WERE FOUND ON DOORS IN THE DOWNTOWN TUNNEL SYSTEM WHICH PROHIBITED SAFE EGRESS FROM AND DID NOT HAVE AN EMERGENCY PULL STATION TO ALLOW ACCESS TO SAFETY OUTSIDE OF PREORDAINED HOURS ,HighRise,LISA KIMBALL
24466, FAIL SAFE DOORS ARE RECOMMENDED IN THE DOWNTOWN TUNNEL DISTRICT IN CONJUNCTION WITH PULL STATIONS TO ENABLE SAFE EGRESS ,HighRise,LISA KIMBALL
24467," LOCKED DOORS ARE COMMON IN THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT WHICH CREATE A DEAD-END; UNLOCKED DOORS, EMERGENCY PULL STATIONS, EMERGENCY RE-ENTRY PHONES OR PANIC/FIRE EXIT HARDWARE LEADING THROUGH A MEANS OF EGRESS TO AN EXIT WOULD ELIMINATE DEAD ENDS   THE ENTIRE LENGTH OF THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) SYSTEM - WHICH IS COMPARABLE TO AN ASSEMBLY - SHOULD CONTAIN NO DEAD ENDS PER THE BUILDING CODE ",HighRise,LISA KIMBALL
24468, THE DOWNTOWN TUNNEL DISTRICT IS COMPARABLE TO A COVERED MALL AND EGRESS COMPONENTS SHOULD BE CONSIDERED TO BE EQUIVALENT ,HighRise,LISA KIMBALL
24469,NoData,HighRise,LISA KIMBALL
24470," DOES THE DOWNTOWN TUNNEL DISTRICT HAVE AN ACTION PLAN FOR AN ACTIVE SHOOTER INCIDENT, BOMB THREAT OR SIMILAR EVENT?   THE DOWNTOWN TUNNEL DISTRICT DOES NOT HAVE EVACUATION LOCATIONS FOR ASSISTED RESCUE OR ACCESSIBLE EXIT DISCHARGES WHICH LEAD DIRECTLY TO THE STREET LEVEL ",HighRise,LISA KIMBALL
24471,NoData,HighRise,LISA KIMBALL
24472," A COMPLAINT WAS INVESTIGATED CONCERNING ""A DISTINCT LIFE HAZARD"" IN THE DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT - A DEAD-END CREATED BY LOCKED GLASS DOORS (AT 1500 LOUISIANA) AND A BLOCKED EXIT WHICH MADE FOR AN EGRESS ROUTE WITHOUT ANY EXITS WHICH EXTENDED SEVERAL HUNDRED FEET ",HighRise,LISA KIMBALL
24473,NoData,HighRise,LISA KIMBALL
24474,NoData,HighRise,LISA KIMBALL
24475," A BUILDING DEPARTMENT SENIOR INSPECTOR, BUILDING SECURITY AND A PROPERTY BUILDING ENGINEER WERE CONSULTED CONCERNING THE COMPLAINT; PHOTOS OF THE ""SOUTH LOUISIANA TUNNEL"" AND PORTIONS OF THE ""DOWNTOWN TUNNEL LOOP"" IN DOWNTOWN TUNNEL (SUB GRADE/BASEMENT LEVEL) DISTRICT WERE UPLOADED ",HighRise,LISA KIMBALL
24476,NoData,HighRise,LISA KIMBALL
