,ViolationComment,TEAMCODE,FULLNAME
3919,"Maintain storage a minimum of 18"" below the level of the sprinkler deflector in the office storage room in order to prevent disruption of the sprinkler spray.",GO,BRADLEY WINTER
3920,Have the required annual maintenance performed on the fire extinguisher located in the guard shack.,GO,BRADLEY WINTER
3921,Have the required 5 yr internal inspection performed on the water storage tank.   -OR- Provide documentation of a completed internal tank inspection within the last 5 yrs.,GO,BRADLEY WINTER
3922,Have the required annual Fire Pump flow test performed. Last annual noted: 8-30-2018 (At time of inspection the fire pump was yellow tagged and system was on city bypass. Repairs were performed by Atlas and the pump is back online as of: 11-19-2019),GO,BRADLEY WINTER
3923,Have the required 5yr FDC hydrostatic test performed. Last noted 5yr: 2014,GO,BRADLEY WINTER
3924,1) Have the required NFPA 25: Annual inspection performed on the sprinkler    systems: All systems (1 through 8) are due.    Last noted Annual inspection: 8-30-2018 2) Have the required NFPA 25: 5yr internal inspection performed on the    sprinkler systems: All systems (1 through 8) are due.    Last noted 5yr inspection: 5-17-2014,GO,BRADLEY WINTER
3925,Have the required annual load test performed on the H-Room back up generator   -OR- Provide documentation of a completed test within the last year,GO,BRADLEY WINTER
3926,Have the required annual NFPA 72 inspection performed on the Alarm Panel. The last Annual inspection was noted as 8-21-2017,GO,BRADLEY WINTER
3966,NoData,GO,JEREMY SMITH
3973,NoData,GO,BRADLEY WINTER
3975,NoData,GO,ALEXANDER GUTIERREZ
4003,NoData,GO,BRADLEY WINTER
4004,NoData,GO,BRADLEY WINTER
4005,NoData,GO,BRADLEY WINTER
4006,NoData,GO,BRADLEY WINTER
4007,NoData,GO,BRADLEY WINTER
4008,NoData,GO,BRADLEY WINTER
4009,NoData,GO,BRADLEY WINTER
4010,NoData,GO,BRADLEY WINTER
4011,NoData,GO,BRADLEY WINTER
4012,NoData,GO,BRADLEY WINTER
4013,NoData,GO,BRADLEY WINTER
4014,NoData,GO,BRADLEY WINTER
4030,NoData,GO,ALEXANDER GUTIERREZ
4066,NoData,GO,GEORGE HERNANDEZ
4067,"APPLY FOR A SPRAYING AND DIPPING PERMIT ,ONLY AFTER AN APPROVED AN OFFICIAL SPRAY BOOTH IS INSTALL",GO,GEORGE HERNANDEZ
4068,NoData,GO,GEORGE HERNANDEZ
4069,PROVIDE AND INSTALL ON ALL EXIT DOORS LEADING TO THE OUTSIDE OF BLDG.,GO,GEORGE HERNANDEZ
4070,NoData,GO,GEORGE HERNANDEZ
4071,NoData,GO,GEORGE HERNANDEZ
4072,NoData,GO,GEORGE HERNANDEZ
4073,NoData,GO,GEORGE HERNANDEZ
4074,NoData,GO,GEORGE HERNANDEZ
4075,MAKE APPLICATION FOR A CUTTING AND WELDING PERMIT AT 1002 WASHINGTON PERMIT FIRE PERMIT SECTION.,GO,GEORGE HERNANDEZ
4076,NoData,GO,GEORGE HERNANDEZ
4077,ALL FIRE EXTINGUISHER SHALL BE INSPECTED,GO,GEORGE HERNANDEZ
4078,NoData,GO,GEORGE HERNANDEZ
4079,NoData,GO,GEORGE HERNANDEZ
4082,CLEAR AND MAINTAIN 36 INCHES OF WORKING SPACE IN FRONT OF THE BREAKER PANELS.,GO,RANDAL RICKS
4083,HAVE A LICENSED PLUMBER PERFORM A 5 YEAR GAS TEST.  A PERMIT IS REQUIRED.,GO,RANDAL RICKS
4084,REMOVE THE HIGH CHAIRS PLACED IN FRONT OF THE SIDE EXIT.,GO,RANDAL RICKS
4085,RENEW THE A2 PERMIT (ASSEMBLY).,GO,RANDAL RICKS
4086,NoData,GO,RANDAL RICKS
4087,THE SIDE EXIT DOOR IS REQUIRED TO BE UNLOCKED DURING BUSINESS HOURS.,GO,RANDAL RICKS
4088,NoData,GO,RANDAL RICKS
4089,POST THE ADDRESS NUMBERS ON THE FRONT OF THE BUSINESS.  NUMBERS ARE REQUIRED TO BE A MINIMUM OF 4 INCHES IN HEIGHT AND PLACED ON A CONTRASTING BACKGROUND.,GO,RANDAL RICKS
4090,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHERS.,GO,RANDAL RICKS
4091,NoData,GO,RANDAL RICKS
4092,NoData,GO,RANDAL RICKS
4123,NoData,GO,RANDAL RICKS
4124,NoData,GO,RANDAL RICKS
4125,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM A 5 YEAR FDC TEST.,GO,RANDAL RICKS
4126,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM A ANNUAL FIRE ALARM INSPECTION.,GO,RANDAL RICKS
4127,NoData,GO,RANDAL RICKS
4155,NoData,GO,RANDAL RICKS
4190,NoData,GO,GEORGE HERNANDEZ
4191,"APPLY FOR A SPRAYING AND DIPPING PERMIT ,ONLY AFTER AN APPROVED AN OFFICIAL SPRAY BOOTH IS INSTALL",GO,GEORGE HERNANDEZ
4192,after installing an official automatic sprinkler system inside  the spray booth then apply for a spraying and dipping permit for the spraying of flammable and combustible liquids as required by fire code.,GO,GEORGE HERNANDEZ
4193,PROVIDE AND INSTALL ON ALL EXIT DOORS LEADING TO THE OUTSIDE OF BLDG.,GO,GEORGE HERNANDEZ
4194,NoData,GO,GEORGE HERNANDEZ
4195,apply for a flammable liquid permit from the bldg. dept at 1002 washington  second floor for storage of laquer thinner over (5) gallons inside of shop.,GO,GEORGE HERNANDEZ
4196, Install an  approved automatic sprinkler system as required by fire code by a certified company for spraying of combustible liquids in the spray booth,GO,GEORGE HERNANDEZ
4197,NoData,GO,GEORGE HERNANDEZ
4198,MAKE APPLICATION FOR A CUTTING AND WELDING PERMIT AT 1002 WASHINGTON PERMIT FIRE PERMIT SECTION.,GO,GEORGE HERNANDEZ
4199,NoData,GO,GEORGE HERNANDEZ
4200,ALL FIRE EXTINGUISHER SHALL BE INSPECTED,GO,GEORGE HERNANDEZ
4201,NoData,GO,GEORGE HERNANDEZ
4202,NoData,GO,GEORGE HERNANDEZ
4203,NoData,GO,GEORGE HERNANDEZ
4207,NoData,GO,RANDAL RICKS
4208,NoData,GO,RANDAL RICKS
4244,NoData,GO,RANDAL RICKS
4262,NoData,GO,DEAN ZALESNIK
4267,NoData,GO,KEITH HARRIS
4279,NoData,GO,KEITH HARRIS
4290,Rear exit door needs exit sign.,GO,DALE PENA
4291,NoData,GO,DALE PENA
4292,Exits cannot be obstructed.,GO,DALE PENA
4293,Fire extinguishers cannot be obstructed.,GO,DALE PENA
4294,Fire extinguishers are required.,GO,DALE PENA
4295,Exits cannot be obstructed.,GO,DALE PENA
4296,Fire extinguishers must be mounted on the wall.,GO,DALE PENA
4297,NoData,GO,KEITH HARRIS
4345,Rear exit door needs exit sign.,GO,DALE PENA
4346,NoData,GO,DALE PENA
4347,Exits cannot be obstructed.,GO,DALE PENA
4348,Fire extinguishers cannot be obstructed.,GO,DALE PENA
4349,Fire extinguishers are required.,GO,DALE PENA
4350,Exits cannot be obstructed.,GO,DALE PENA
4351,Fire extinguishers must be mounted on the wall.,GO,DALE PENA
4352,NoData,GO,DALE PENA
4353,NoData,GO,DALE PENA
4409,NoData,GO,KEITH HARRIS
4420,NoData,GO,DERRICK LEWIS
4497,CLEAR AND MAINTAIN 3 FEET OF CLEARANCE IN FRONT OF BREAKER PANELS.,GO,RANDAL RICKS
4498,HAVE A LICENSED FIRE PROTECTION COMPANY CORRECT THE YELLOW TAGGED SPRINKLER SYSTEM DEFICIENCIES.,GO,RANDAL RICKS
4499,NoData,GO,RANDAL RICKS
4500,REPLACE DAMAGED OR MISSING CEILING TILES.,GO,RANDAL RICKS
4501,NoData,GO,RANDAL RICKS
4502,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHERS.,GO,RANDAL RICKS
4503,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM A 5 YEAR FDC TEST AND CORRECT ANY DEFICIENCIES.,GO,RANDAL RICKS
4504,NoData,GO,RANDAL RICKS
4554,NoData,GO,RANDAL RICKS
4569,NO VIOLATIONS FOUND AT THIS TIME,GO,DERRICK LEWIS
4588,PROVIDE FILLER PLATES FOR THE OPENINGS IN THE BREAKER PANEL.,GO,RANDAL RICKS
4589,NoData,GO,RANDAL RICKS
4590,NoData,GO,RANDAL RICKS
4591,DISCONTINUE THE USE OF THE EXTENSION CORD GOING THROUGH THE CEILING.,GO,RANDAL RICKS
4592,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHERS.,GO,RANDAL RICKS
4593,NoData,GO,RANDAL RICKS
4605,COMPLIANCE DATE: 30 CALENDAR DAYS,GO,KEITH HARRIS
4606,ADD (2) 2A:10:BC FIRE EXTINGUISHERS TO BUILDING (T-1),GO,KEITH HARRIS
4607,"PLACE ""FIRE EXTINGUISHER"" SIGNS ABOVE ALL MOUNTED FIRE EXTINGUISHERS",GO,KEITH HARRIS
4608,ADD (2) 2A:10:BC FIRE EXTINGUISHERS TO BUILDING (T-1),GO,KEITH HARRIS
4609,NoData,GO,KEITH HARRIS
4610,ADD (2) 2A:10:BC FIRE EXTINGUISHERS TO BUILDING (T-1),GO,KEITH HARRIS
4711,NoData,GO,JEREMY SMITH
4784,NoData,GO,RANDAL RICKS
4815,Noted test/inspection dates: -Certificate of Occupancy: 99102939 -Fire alarm annual:2/7/2019 (past due) -Fire alarm sensitivity/audibility: 2017 (past due) -Extinguishers: 02/2020 -Gas Test: 8/14/2019 -Monthly fire drills: Log Verified,GO,BRADLEY WINTER
4816,All violations shall be corrected by the compliance date or re-inspection fees and/or citations will be issued.,GO,BRADLEY WINTER
4817,Ensure that the required 3 yr. audibility/sensitivity test is conducted as part of the required annual alarm test. Last sensitivity test: 2017,GO,BRADLEY WINTER
4818,Have the required annual fire alarm test preformed and ensure that the annual inspection tag is placed. last annual inspection: 02/07/2019,GO,BRADLEY WINTER
4819,NoData,GO,BRADLEY WINTER
4822,NoData,GO,RAYMOND GARZA
4823,NoData,GO,RAYMOND GARZA
4847,Noted test/inspection dates: -Certificate of Occupancy: 99102939 -Fire alarm annual:2/7/2019 (past due) -Fire alarm sensitivity/audibility: 2017 (past due) -Extinguishers: 02/2020 -Gas Test: 8/14/2019 -Monthly fire drills: Log Verified,GO,BRADLEY WINTER
4848,All violations shall be corrected by the compliance date or re-inspection fees and/or citations will be issued.,GO,BRADLEY WINTER
4849,Ensure that the required 3 yr. audibility/sensitivity test is conducted as part of the required annual alarm test. Last sensitivity test: 2017,GO,BRADLEY WINTER
4850,Have the required annual fire alarm test preformed and ensure that the annual inspection tag is placed. last annual inspection: 02/07/2019,GO,BRADLEY WINTER
4963,Replace missing cover plate.,GO,WILSON ESCOBAR
4964,Apply for F-7 permit.,GO,WILSON ESCOBAR
4965,Ansul system must be inspected every 6 months.,GO,WILSON ESCOBAR
4966,All cylinders must be secured.,GO,WILSON ESCOBAR
4967,Remove extension cords used as permanent source of power.,GO,WILSON ESCOBAR
4969,HAVE LICENSED FIRE PROTECTION COMPANY CORRECT THE YELLOW TAGGED SPRINKLER SYSTEM.  CORRECT THE ANNUAL AND 5 YEAR YELLOW TAG IMPAIRMENTS.,GO,RANDAL RICKS
4970,NoData,GO,RANDAL RICKS
4971,PROVIDE AN FDC INDICATING THE ADDRESS OF THE BUILDINGS SERVED BY THE FDC.,GO,RANDAL RICKS
4972,NoData,GO,RANDAL RICKS
4973,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM AND ANNUAL INSPECTION AND CORRECT THE TROUBLE ALARM.,GO,RANDAL RICKS
4974,#NAME?,GO,RANDAL RICKS
4975,NoData,GO,RANDAL RICKS
4976,NoData,GO,RANDAL RICKS
4977,NoData,GO,RANDAL RICKS
4978,DISCONTINUE THE USE OF MULTIPLUG ADAPTERS.,GO,RANDAL RICKS
4979,REPAIR OR REPLACE THE EMERGENCY ILLUMINATION ON THE EXIT SIGNS.,GO,RANDAL RICKS
4980,NoData,GO,RANDAL RICKS
4981,DISCONTINUE THE USE OF EXTENSION CORDS AS A PERMANENT SOURCE OF WIRING.,GO,RANDAL RICKS
4982,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHERS.,GO,RANDAL RICKS
5010,NoData,GO,RANDAL RICKS
5011,NoData,GO,RANDAL RICKS
5012,NoData,GO,GEORGE HERNANDEZ
5013,NoData,GO,GEORGE HERNANDEZ
5014,NoData,GO,GEORGE HERNANDEZ
5015,NoData,GO,GEORGE HERNANDEZ
5024,NoData,GO,DEAN ZALESNIK
5025,NoData,GO,DEAN ZALESNIK
5026,Make sure all compressed gas containers are secured with one of the methods in the code above.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5027,Need to install portable fire extinguishers on all fork lifts with a minimum rating of 10-B:C. All the fire extinguishers on fork lifts must be inspected and tagged by a licensed fire equipment company.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5028,"Permits have been purchased for Compressed Flammable Gases, Hot works, and LP-Gas.   I will not approve the permits until all violations in this report have been addressed and in compliance.All violations corrected and permits approved.",GO,DEAN ZALESNIK
5029,Owner/Occupant is responsible for correcting all violations listed in report.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5030,Must have a LP-Gas permit for any amount above 125 gallons aggregate water capacity.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5031,"All LP-Gas containers not being used on a fork lift, must be stored outside. The containers must be secured and be upright.  The containers must also be kept a minimum of 10 feet away from exits.All violations corrected and permits approved.",GO,DEAN ZALESNIK
5032,As per code above.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5033,This is the minimum rating for portable fire extinguishers that need to be mounted within 30 feet of all hot work areas.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5034,As per code above.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5035,All portable fire extinguishers must have a current inspection and be tagged by a licensed fire equipment company.All violations corrected and permits approved.,GO,DEAN ZALESNIK
5038,NoData,GO,RANDAL RICKS
5039,#NAME?,GO,RANDAL RICKS
5040,REPAIR OR REPLACE THE EMERGENCY ILLUMINATION IN THE ELECTRICAL ROOM.,GO,RANDAL RICKS
5041,NoData,GO,RANDAL RICKS
5042,PLACE A MINIMUM RATED 2A:10BC FIRE EXTINGUISHER NEAR THE FRONT ENTRANCE AS WELL AS ONE IN THE HALL ON THE SOUTH SIDE OF THE BUSINESS.  ENSURE A FIRE EXTINGUISHER IS LOCATED WITHIN 75 FEET OF UNOBSTRUCTED TRAVEL IN ALL AREAS OF THE BUSINESS.,GO,RANDAL RICKS
5063,NoData,GO,GEORGE HERNANDEZ
5064,NoData,GO,RANDAL RICKS
5071,CLEAR AND MAINTAIN 36 INCHES OF WORK SPACE AROUND BREAKER PANELS.,GO,RANDAL RICKS
5072,NoData,GO,RANDAL RICKS
5073,APPLY FIRE RESISTIVE CAULKING OR FOAM IN HOLES ABOVE THE BREAKER PANEL.,GO,RANDAL RICKS
5074,SERVICE THE EMERGENCY ILLUMINATION ON THE EXIT SIGNS TO ENSURE EMERGENCY LIGHTING IS FULLY OPERATIONAL.,GO,RANDAL RICKS
5075,NoData,GO,RANDAL RICKS
5076,REMOVE EXTENSION CORD FROM THE CEILING.,GO,RANDAL RICKS
5077,REMOVE BOLT LOCK FROM THE REAR EXIT.  REPAIR EXIT PANIC HARWARE IF NECESSARY.,GO,RANDAL RICKS
5078,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHER LOCATED IN THE FRONT OF THE STORE BEHIND THE CASH REGISTER.  (REQURIED ANNUALLY).,GO,RANDAL RICKS
5079,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE ALARM. (REQUIRED ANNUALLY).,GO,RANDAL RICKS
5080,NoData,GO,RANDAL RICKS
5085,NoData,GO,RANDAL RICKS
5086,NoData,GO,RANDAL RICKS
5087,NoData,GO,RANDAL RICKS
5088,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHER.,GO,RANDAL RICKS
5096,CLEAR AND MAINTAIN 36 INCHES OF WORKING SPACE IN FRONT OF BREAKER PANELS.,GO,RANDAL RICKS
5097,NoData,GO,RANDAL RICKS
5098,NoData,GO,RANDAL RICKS
5099,MAINTAIN A MINIMUM OF 28 INCHES OF AISLE CLEARANCE IN THE REAR STORAGE AREA.,GO,RANDAL RICKS
5100,POST THE ADDRESS NUMBERS IN A VISIBLE LOCATION ON THE FRONT OF THE BUSINESS.  NUMBERS ARE REQUIRED TO BE A MINIMUM OF 4 INCHES IN HEIGHT AND PLACED ON A CONTRASTING BACKGROUND.,GO,RANDAL RICKS
5101,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHERS.,GO,RANDAL RICKS
5102,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM AN ANNUAL INSPECTION ON THE FIRE ALARM PANEL.,GO,RANDAL RICKS
5104,#NAME?,GO,RANDAL RICKS
5105,NoData,GO,RANDAL RICKS
5106,NoData,GO,RANDAL RICKS
5107,DISCONTINUE THE USE OF THE EXTENSION CORD IN THE REAR STORAGE AREA PROVIDING POWER TO THE FRIDGE AND MICROWAVE.,GO,RANDAL RICKS
5108,A 5 YEAR FDC TEST IS DUE ON 11/19.,GO,RANDAL RICKS
5109,#NAME?,GO,RANDAL RICKS
5110,NoData,GO,RANDAL RICKS
5111,OBTAIN AND MOUNT AT LEAST 2 MINIMUM RATED 2A:10BC FIRE EXTINGUISHERS.,GO,RANDAL RICKS
5112,SERVICE THE EXIT SIGNS TO ENSURE THE EMERGENCY ILLUMINATION IS FULLY OPERATIONAL.,GO,RANDAL RICKS
5113,NoData,GO,RANDAL RICKS
5114,MOUNT EXTINGUISHERS ACCORDING TO CODE LISTED ABOVE.,GO,RANDAL RICKS
5115,HAVE A LICENSED FIRE PROTECTION COMPANY INSPECT/TEST THE SPRINKLER SYSTEM.,GO,RANDAL RICKS
5116,HAVE A LICENSED FIRE PROTECTION COMPANY CORRECT THE YELLOW TAGGED FIRE ALARM PANEL AND SPRINKLER SYSTEM.,GO,RANDAL RICKS
5117,NoData,GO,RANDAL RICKS
5118,PROVIDE A SIGN INDICATING THE SPRINKLER RISER ROOM.,GO,RANDAL RICKS
5119,PROVIDE A FDC SIGN NEAR THE FDC INDICATING THE ADDRESSES THE FDC SERVES.,GO,RANDAL RICKS
5120,NoData,GO,RANDAL RICKS
5121,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM A 5 YEAR FDC TEST.,GO,RANDAL RICKS
5122,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM AN ANNUAL FIRE ALARM INSPECTION/TEST.,GO,RANDAL RICKS
5124,NoData,GO,RANDAL RICKS
5125,NoData,GO,RANDAL RICKS
5126,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM A 5 YEAR FDC TEST.,GO,RANDAL RICKS
5127,CLEAR AND MAINTAIN 36 INCHES OF WORKING SPACE IN FRONT OF BREAKER PANELS.,GO,RANDAL RICKS
5128,#NAME?,GO,RANDAL RICKS
5129,SECURE COMPRESS GAS CYLINDERS.,GO,RANDAL RICKS
5130,AN L1 PERMIT (LIQUID PROPANE) IS REQUIRED FOR STORAGE OF MORE THAN 22 20 POUND CYLINDERS.  OBTAIN A PERMIT OR REMOVE EXCESS CYLINDERS.,GO,RANDAL RICKS
5131,ENSURE FIRE EXTINGUISHERS HAVE PROPER INSPECTION TAGS.,GO,RANDAL RICKS
5132,HAVE A LICENSED FIRE PROTECTION COMPANY PERFORM AN ANNUAL INSPECTION ON THE SPRINKLER SYSTEM.,GO,RANDAL RICKS
5133,#NAME?,GO,RANDAL RICKS
5147,NoData,GO,BRADLEY WINTER
5148,NoData,GO,BRADLEY WINTER
5159,NoData,GO,MICHAEL THUESEN
5165,NoData,GO,RANDAL RICKS
5166,Ensure the S1 permit is renewed before the end of 02/20.,GO,RANDAL RICKS
5167,Service the exit signs to ensure the emergency lighting is fully operational.,GO,RANDAL RICKS
5168,Provide filler plates for the openings in the breaker panel.,GO,RANDAL RICKS
5169,Have a licensed fire protection company service and tag the spray booth dry chem. system.,GO,RANDAL RICKS
5170,Ensure the exits are clear of obstructions.,GO,RANDAL RICKS
5179,l2 permit expired,GO,KEITH HARRIS
5184,Have a licensed fire protection company service and tag the fire extinguishers.,GO,RANDAL RICKS
5191,REINSPECTION FEES CAN BE APPLIED IF THE VIOLATION IS NOT CORRECTED PRIOR TO THE FOLLOW UP INSPECTION.,GO,JEREMY SMITH
5192,IT IS THE OWNER/OCCUPANTS RESPONSIBILITY TO CORRECT THE VIOLATION FOUND.,GO,JEREMY SMITH
5193,CITATIONS CAN BE ISSUED IF COMPLIANCE IS NOT OBTAINED.,GO,JEREMY SMITH
5194,"DURING THE FOLLOW UP INSPECTION TO THE GENERAL FIRE INSPECTION PERFORMED IN DECEMBER OF 2019, THE FIRE ALARM CONTROL PANEL WAS FOUND TO BE EMITTING AN AUDILE ALARM.  INSIDE THE ALARM PANEL, THE DEVICE EMITTING THE ALARM HAD BEEN COVERED WITH TAPE TO SUPRESS THE VOLUME OF THE ALARM.  WALGREENS' CENTRAL MONITORING STATION WAS CONTACTED AT (224)855-2003 AND THE CALL TAKER ADVISED THEY WERE RECEIVING AN ""INTERMITTENT TEST TROUBLE"". CONTACT THE LICENSED FIRE PROTECTION COMPANY RESPONSIBLE FOR CORRECTING VIOLATIONS.  AN ACTION PLAN THAT LAYS OUT A REPAIR TIMELINE IS REQUIRED TO BE SUBMITTED BY EMAIL TO THE FIRE INSPECTOR NO LATER THAN 01-11-20.",GO,JEREMY SMITH
5195,REPLACE THE MISSING WALL OUTLET COVER BEHIND THE REFRIGERATOR IN THE BREAKROOM.,GO,JEREMY SMITH
5196,"HAVE ALL EMERGENCY LIGHTING TESTED AND SERVICED IF NECESSARY.  THE EMERGENCY LIGHTING UNIT IN THE REAR STORE ROOM APPEARS TO BE DAMAGED, WHILE OTHERS WERE FOUND TO BE NON OPERATIONAL.",GO,JEREMY SMITH
5197,REINSPECTION FEES WILL BE APPLIED IF ALL OF THE VIOLATIONS ARE NOT CORRECTED PRIOR TO THE FOLLOW UP INSPECTION.,GO,JEREMY SMITH
5198,REMOVE ALL STORAGE THAT IS PARTIALLY BLOCKING THE REAR EXIT TO THE RIGHT OF THE SPRINKLER RISER.,GO,JEREMY SMITH
5199,IT IS THE OWNER/OCCUPANTS RESPONSIBILITY TO CORRECT ALL VIOLATIONS FOUND.,GO,JEREMY SMITH
5200,PROPERLY SEAT THE DISLODGED CEILING TILE IN THE TRAINING ROOM.,GO,JEREMY SMITH
5201,A CITATION WILL BE ISSUED IF COMPLIANCE IS NOT OBTAINED.,GO,JEREMY SMITH
5202,REMOVE ALL STORAGE FOUND NEAR THE SPRINKLER RISER.,GO,JEREMY SMITH
5203,"DISCONTINUE THE USE OF THE EXTENSION CORD NEAR THE BREAKER BOXES IN THE REAR STORE ROOM, AND IN THE TRAINING ROOM. THE POWER STRIP IN THE BREAKROOM MUST BE PLUGGED DIRECTLY INTO A WALL OUTLET.",GO,JEREMY SMITH
5204,"DURING THE ANNUAL INSPECTION A ""YELLOW TAG"" WAS ATTACHED TO THE SPRINKLER RISER.  CONTACT A LICENSED FIRE PROTECTION COMPANY TO CORRECT THE VIOLATIONS AND PLACE A SERVICE TAG REFLECTING THE REPAIRS MADE.",GO,JEREMY SMITH
5207,ENSURE ALL COMPRESSED GAS CYLINDERS ARE PROPERLY SECURED OR REMOVED FROM THE PREMISES.,GO,JEREMY SMITH
5208,REINSPECTION FEES CAN BE APPLIED IF THE VIOLATIONS ARE NOT CORRECTED PRIOR TO THE FOLLOW UP INSPECTION.,GO,JEREMY SMITH
5209,IT IS THE OWNER/OCCUPANT RESPONSIBILITY TO CORRECT ALL VIOLATIONS FOUND.,GO,JEREMY SMITH
5210,HAVE THE EXIT SIGNS INSPECTED AND SERVICED TO ENSURE THEY ARE 100% OPERATIONAL UNDER REGULAR POWER AND BATTERY BACK UP POWER.,GO,JEREMY SMITH
5211,"THE SPRINKLER SYSTEM AND THE FIRE ALARM CONTROL UNIT CURRENTLY HAVE A ""YELLOW TAG"" ATTACHED SHOWING A DEFICIENT SYSTEM.  CONTACT A LICENSED FIRE PROTECTION COMPANY TO CORRECT ALL OF THE YELLOW TAG VIOLATIONS.",GO,JEREMY SMITH
5212,CITATIONS CAN BE ISSUED IF COMPLIANCE IS NOT OBTAINED.,GO,JEREMY SMITH
5213,"CREATE AND MAINTAIN A CLEAR PATH THAT ALLOWS ACCESS TO THE SPRINKLER CLOSET.  THE DOOR MUST BE ACCESSIBLE WITH ENOUGH ROOM FOR THE DOOR TO BE FULLY OPENED. LABEL THE DOOR OF THE SPRINKLER CLOSET AS FOLLOWS ""SPRINKLER RISER"" ""FACU"" ""DO NOT BLOCK""",GO,JEREMY SMITH
5214,LOWER ALL STORAGE THAT IS WITHIN 18 INCHES OF THE CEILING SURFACE.,GO,JEREMY SMITH
5215,NoData,GO,JEREMY SMITH
5217,CREATE AND MAINTAIN A CLEAR PATH OF TRAVEL TO AND A CLEAR SPACE IN FRONT OF THE BREAKER BOXES.,GO,JEREMY SMITH
5218,INSTALL BREAKER BOX FILLER PLATES INSIDE OF BREAKER BOXES TO COVER ALL OPEN SPACES.,GO,JEREMY SMITH
5219,REINSPECTION FEES CAN BE APPLIED IF THE VIOLATIONS ARE NOT CORRECTED PRIOR TO THE FOLLOW UP INSPECTION.,GO,JEREMY SMITH
5220,ENSURE ALL SURGE PROTECTORS ARE PLUGGED DIRECTLY INTO A WALL OUTLET.,GO,JEREMY SMITH
5221,IT IS THE OWNER/OCCUPANTS RESPONSIBILITY TO CORRECT ALL VIOLATIONS FOUND.,GO,JEREMY SMITH
5222,REMOVE THE EXIT SIGN FROM ABOVE THE FRONT EXIT DOOR NEAR THE CASHIER'S DESK.,GO,JEREMY SMITH
5223,INSPECT AND REPAIR/REPLACE AS NEEDED ALL EXIT SIGNS AND EMERGENCY LIGHTING.,GO,JEREMY SMITH
5224,CITATIONS CAN BE ISSUED IF COMPLIANCE IS NOT OBTAINED.,GO,JEREMY SMITH
5225,REMOUNT THE FIRE EXTINGUISHER BY THE BAR.,GO,JEREMY SMITH
5226,DISCONTINUE THE USE OF ALL EXTENSION CORDS.,GO,JEREMY SMITH
5227,REMOVE THE BOLT LOCK FROM THE REAR EXIT.,GO,JEREMY SMITH
5228,ADD NO SMOKING SIGN TO FRONT ENTRY AREA.,GO,ALEXANDER GUTIERREZ
5229,NoData,GO,ALEXANDER GUTIERREZ
5230,NoData,GO,ALEXANDER GUTIERREZ
5232,The plumber is required to pull a permit.,GO,RANDAL RICKS
5233,Have a licensed plumber perform a 5 year gas test.,GO,RANDAL RICKS
5244,Public assembly permit expired.,GO,SANDRA ORTIZ
5247,All exits are required to be unlocked while the building is occupied.,GO,RANDAL RICKS
5248,Provide filler plates for the openings in the breaker panel.,GO,RANDAL RICKS
5249,Discontinue the use of extension cords going through the ceiling and being used as a permanent source of wiring.  Have a licensed electrician install outlets as needed.,GO,RANDAL RICKS
5250,The vent hoods are due for cleaning before the end of 03/20.,GO,RANDAL RICKS
5251,NoData,GO,RANDAL RICKS
5259,CLEAR AND MAINTAIN 36 INCHES OF WORKING SPACE IN FRONT OF THE BREAKER PANELS.,GO,RANDAL RICKS
5260,ENSURE A CLEAR PATH TO THE EXIT IS MAINTAINED.,GO,RANDAL RICKS
5261,NoData,GO,RANDAL RICKS
5262,SERVICE THE EMERGENCY ILLUMINATION ON THE REAR EXIT SIGN TO ENSURE EMERGENCY LIGHTING IS FULLY OPERATIONAL.,GO,RANDAL RICKS
5263,NoData,GO,RANDAL RICKS
5264,HAVE A LICENSED FIRE PROTECTION COMPANY SERVICE AND TAG THE FIRE EXTINGUISHER.,GO,RANDAL RICKS
